 -0.198624 
  2.7882   
  0.956575 
  0.0385737
  0.0158439
  0.758034 
  0.491523 
  0.734778 
  0.475247 
  0.890568 
  0.461069 
  0.0368368
  0.0168391
  0.0115387
  0.556461 
  0.491374 
  0.0177441
