x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
0.004658811807863085,-0.0017891799548917448,0.006658772535612946,-3.906467952791983e-5,0.0016371508595060035,-0.0001152105199854388,3.4681887031805974e-5,0.00014917790793624063,0.0003437498237224659,-1.7061011373413653e-5,-0.0003278856789865514,-8.290899459589189e-5,-7.597271546395723e-7,-4.449817135816031e-5,2.629646134441953e-5,0.00017767606048798082,8.645679140337949e-5
-0.0017891799548916867,0.2515593035897483,0.0029522733328637253,0.0014724675768127316,-0.0018539401457887336,-0.003078133407836914,-0.0005198401545670794,-0.0019858229924016872,0.0019018249087550056,-0.003301232110818369,0.0027800851937229594,3.1379057754481535e-5,5.2728650545636824e-5,0.0002315840686829956,-1.2749424112629614e-6,-0.0007272736941079019,0.002359652052150979
0.006658772535612947,0.0029522733328635367,0.016802519785515394,0.00047289582196370443,0.0008568273916470271,-0.0011201795536808945,-1.4621855158119201e-5,-7.209535604811254e-6,0.0009393872534606414,-0.0006668598511814133,-0.00019236116452916465,-4.064881551046277e-5,8.552338564467323e-6,-8.962483847438027e-6,2.805457534011275e-5,0.00022569137473174572,6.379317954957354e-6
-3.9064679527919425e-5,0.0014724675768127357,0.00047289582196370487,0.0008875964872987314,-0.0001699782620753548,-2.3042247545368973e-5,-5.033199181095189e-5,-0.00013803444213636863,2.6924464034953832e-5,-1.1747956871481082e-5,-3.095813619322855e-5,4.157493760260805e-6,1.4340017440850926e-6,9.759073106278382e-6,-2.7741916328328026e-6,-1.2363712214587995e-5,3.884154227351802e-5
0.001637150859506001,-0.0018539401457887386,0.000856827391647025,-0.00016997826207535498,0.0018214190861412414,0.00012804333157289183,3.560104099649174e-5,4.7163272450647135e-5,4.293572360984638e-6,-0.00010131328156627068,-0.00011376176046874089,-5.294881175453221e-5,-1.7004779363808003e-6,-3.5041206575778787e-5,7.705728050302115e-6,-8.069922790029761e-5,2.594218688075393e-5
-0.00011521051998544048,-0.003078133407836901,-0.0011201795536808978,-2.3042247545368983e-5,0.00012804333157289115,0.002182569629649405,3.360094538856157e-5,-0.00028379560986854796,-0.0008561282919599271,0.00020393420890254973,-5.569440191958942e-5,-1.4389036307462549e-5,-3.830965858091608e-7,1.655179083133733e-5,-4.848988177619123e-5,3.382862397578364e-5,-1.1250143810308445e-7
3.4681887031805974e-5,-0.0005198401545670788,-1.4621855158119916e-5,-5.0331991810951906e-5,3.560104099649163e-5,3.360094538856155e-5,0.07414338430007178,1.9064812327245027e-5,3.1485547838412765e-5,4.542379138235603e-5,1.4048796859030379e-5,-1.3278398325512091e-5,0.00029855599841166827,2.447687606462886e-7,-1.0184207834636463e-6,1.6729179874051108e-5,-1.1829352039980556e-5
0.00014917790793624345,-0.0019858229924017002,-7.209535604806158e-6,-0.00013803444213636874,4.7163272450648395e-5,-0.00028379560986854877,1.906481232724542e-5,0.01055341320830494,0.00037318424634595095,8.274027909870157e-6,-0.00020782745049286792,-7.952862417573205e-7,1.8513215301653573e-6,-6.339570256513695e-5,6.178029320755125e-5,3.0279520684094242e-6,3.5707025441135156e-5
0.00034374982372246433,0.0019018249087549973,0.0009393872534606412,2.6924464034954005e-5,4.293572360983242e-6,-0.0008561282919599269,3.1485547838411775e-5,0.00037318424634594444,0.006849190634485289,0.0006122357621480083,-1.1996044205105137e-5,-8.469170851661223e-5,2.121442191176519e-6,7.444165596272706e-5,5.7705051479684946e-5,0.0003571506655067208,4.415452778262541e-5
-1.706101137341438e-5,-0.0033012321108183656,-0.0006668598511814404,-1.1747956871480774e-5,-0.00010131328156627069,0.00020393420890255044,4.542379138235331e-5,8.274027909869397e-6,0.0006122357621480084,0.004152031110504336,0.00012300904804482933,-2.658757347884724e-5,-1.9595906529460335e-6,2.0551584906117457e-5,1.360211540739309e-5,0.0020389728488075846,-2.284142072545445e-5
-0.0003278856789865522,0.0027800851937229394,-0.00019236116452916825,-3.095813619322852e-5,-0.00011376176046874102,-5.569440191958908e-5,1.40487968590303e-5,-0.0002078274504928674,-1.1996044205106018e-5,0.0001230090480448295,0.0012460019413793654,1.0047006049955659e-5,7.74824707255309e-7,7.584841603089528e-6,-7.40092433807479e-6,7.586079263428932e-5,-6.839209071696412e-5
