x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
0.001788599096181621,0.0006253918420089454,0.0009118962078596918,0.00010248522365276398,0.0007197999941197439,1.3454661426571916e-5,2.1514568192502485e-6,6.816215102966854e-5,6.629268223352263e-5,-1.1033315853229125e-6,-0.00012207227086382275,-4.701063874100735e-5,-6.968245429228866e-9,-4.661420312245351e-6,5.554895606833573e-6,3.34284450043317e-5,8.565879814884998e-5
0.0006253918420089455,0.1919231521276467,0.0050183300194309105,0.0038840061116295803,-0.003312829990520855,-0.00205835610447337,0.000824457060891279,0.00013424755049743636,0.0009461426909274668,-0.0016989991670527684,0.00243397364128212,0.00018064414661396813,1.8969268749958927e-5,-5.299091755325917e-6,5.860278143060525e-5,-0.006077060045594209,0.0022030614325299867
0.0009118962078596968,0.00501833001943088,0.013775663894154667,0.005626425290577235,-0.0026923095726907754,-0.0006275711991987781,-1.807930238895524e-5,-0.00046779314466791197,0.00015859475036828375,-8.645493198073447e-5,2.600727423413831e-5,0.00011358085382337507,4.24556504630125e-6,3.896330662240497e-5,-9.18416454022604e-6,0.00019250195690935463,4.973073034363361e-5
0.00010248522365276355,0.003884006111629618,0.005626425290577236,0.005836008467482022,-0.0013695322609865862,-0.0002109964020364887,-2.969057075886611e-5,-0.0003384101743290042,0.0001838659702440115,-4.109322148834786e-5,-7.430307387230919e-5,5.334766658494631e-5,2.3354977994228415e-6,2.1872024163364143e-5,-1.5768598965034216e-6,-0.00020563170204390306,0.00010650275664356455
0.0007197999941197417,-0.0033128299905208452,-0.0026923095726907693,-0.0013695322609865827,0.002562662113946638,8.406806880187184e-5,-4.059899882283136e-5,9.002484504607071e-5,0.0002300035318476014,-4.846528266014275e-5,5.670777425341396e-5,-0.0001089242989331007,3.151479162143581e-7,-2.7531277419417263e-5,1.008483754673498e-5,-0.0004302028325572423,-5.735108894336088e-5
1.3454661426571578e-5,-0.002058356104473377,-0.0006275711991987801,-0.00021099640203648854,8.406806880187205e-5,0.0019733926056502977,-1.8385503502112854e-5,-0.0004469049378155544,-0.0007373034087340137,1.1966420113050962e-5,2.7072533832485596e-6,-1.4926902827988204e-5,1.1696981131139194e-6,4.5375628350789374e-5,-5.633060173376392e-5,0.00019457046940117567,-2.0674105535432216e-5
2.151456819250044e-6,0.000824457060891282,-1.807930238895616e-5,-2.969057075886611e-5,-4.0598998822831064e-5,-1.8385503502113007e-5,0.0763385393310263,1.690075813170136e-5,-4.134209441553592e-5,3.6899923336068113e-6,8.24303803007736e-6,-2.4922842536199496e-6,0.0002111349485851982,6.560867498586784e-7,-1.1192618838887175e-6,1.3025065791825145e-5,1.012663630814154e-5
6.816215102966962e-5,0.0001342475504974383,-0.0004677931446679101,-0.00033841017432900596,9.002484504607111e-5,-0.00044690493781555376,1.690075813170021e-5,0.011343652569832996,-6.240357983817134e-5,-6.796775157978439e-5,-6.023882796837309e-5,0.0001032466125015498,3.6090958077782526e-6,-0.00041308318411731153,9.422242685326264e-5,-0.00048161118990189413,4.771464914151076e-5
6.629268223352137e-5,0.0009461426909274747,0.00015859475036829294,0.0001838659702440105,0.0002300035318476003,-0.0007373034087340135,-4.1342094415536646e-5,-6.24035798381703e-5,0.006804944495945192,-0.00017186231862731721,-8.784350291802617e-5,-1.923351660677878e-5,2.4190856261557617e-6,-5.277803933375109e-5,0.00012385257345528218,-0.000976080758754467,7.177732999748064e-5
-1.1033315853243355e-6,-0.00169899916705277,-8.645493198078551e-5,-4.109322148834332e-5,-4.846528266014085e-5,1.1966420113049853e-5,3.6899923336084414e-6,-6.796775157978317e-5,-0.00017186231862731805,0.000921279905938431,5.439166738677859e-5,8.197907800993614e-7,-3.649176576824558e-7,9.679746850178173e-6,-6.561194702064055e-6,0.0037084586422246,-4.535280926519866e-5
-0.00012207227086382262,0.0024339736412821236,2.6007274234137525e-5,-7.430307387230744e-5,5.670777425341309e-5,2.7072533832483334e-6,8.243038030077543e-6,-6.02388279683722e-5,-8.784350291802609e-5,5.4391667386779e-5,0.0010108250384198267,1.4461888475795955e-7,3.5059554315541457e-7,-6.803851278363834e-7,-1.6951226400299956e-6,0.0002893973224536027,-7.674488148214022e-5
-4.701063874100716e-5,0.00018064414661396797,0.00011358085382337555,5.334766658494617e-5,-0.00010892429893310071,-1.4926902827988231e-5,-2.492284253619945e-6,0.00010324661250155004,-1.9233516606778827e-5,8.197907800994469e-7,1.446188847578486e-7,1.6724686211986832e-5,-7.733258532140366e-7,-9.888873534580895e-6,1.610594503295151e-6,5.141075981513904e-6,1.1862904520870564e-6
-6.968245429255971e-9,1.8969268749958917e-5,4.245565046301208e-6,2.3354977994228317e-6,3.1514791621436585e-7,1.1696981131139306e-6,0.00021113494858519545,3.609095807778253e-6,2.4190856261557596e-6,-3.6491765768245835e-7,3.5059554315541965e-7,-7.733258532140375e-7,7.649911241604165e-5,-2.291626912390884e-7,1.8371163061307337e-7,-1.753810580132854e-6,1.5145370034476877e-7
-4.6614203122454625e-6,-5.2990917553261e-6,3.896330662240455e-5,2.1872024163364333e-5,-2.753127741941733e-5,4.537562835078941e-5,6.560867498588073e-7,-0.0004130831841173124,-5.277803933375107e-5,9.679746850178183e-6,-6.80385127836319e-7,-9.888873534580895e-6,-2.291626912390888e-7,4.191575770312186e-5,-1.1830090455251076e-5,6.802748247398441e-5,-1.7547474393872213e-6
5.554895606833541e-6,5.8602781430605715e-5,-9.1841645402255e-6,-1.5768598965033674e-6,1.0084837546734816e-5,-5.633060173376403e-5,-1.119261883888765e-6,9.422242685326264e-5,0.00012385257345528218,-6.561194702064057e-6,-1.6951226400300164e-6,1.6105945032951556e-6,1.8371163061307377e-7,-1.1830090455251059e-5,0.00016710281708191206,-4.210183936067061e-5,2.783275604864331e-6
3.342844500432674e-5,-0.006077060045594218,0.00019250195690913478,-0.00020563170204387983,-0.0004302028325572354,0.0001945704694011711,1.3025065791833005e-5,-0.00048161118990188963,-0.0009760807587544703,0.0037084586422245994,0.0002893973224536011,5.141075981513572e-6,-1.7538105801328426e-6,6.802748247398437e-5,-4.2101839360670604e-5,0.016479124057812246,-0.0001807712278304723
8.565879814884991e-5,0.0022030614325299876,4.9730730343634026e-5,0.00010650275664356347,-5.735108894336085e-5,-2.0674105535432033e-5,1.0126636308141451e-5,4.771464914151073e-5,7.177732999748057e-5,-4.535280926519868e-5,-7.674488148214033e-5,1.1862904520870357e-6,1.5145370034476943e-7,-1.7547474393872158e-6,2.783275604864324e-6,-0.00018077122783047246,6.291645122991532e-5
